Anno;Codice Regione;Descrizione Regione;Codice ASL territoriale;Denominazione ASL territoriale;Codice Azienda;Codice struttura;Denominazione struttura;Partita IVA;Indirizzo;CAP;Comune;Sigla provincia;Codice Comune;Telefono;Sito web;E-mail;Codice Tipo struttura;Descrizione tipo struttura;Giorno apertura;Mese apertura;Anno apertura;Subcodice struttura interna;Denominazione struttura interna;Partita IVA struttura interna;Indirizzo struttura interna;CAP struttura interna;Comune struttura interna;Sigla provincia struttura interna;Codice Comune struttura interna;Telefono struttura interna;Sito web struttura interna;E-mail struttura interna;Giorno apertura struttura interna;Mese apertura struttura interna;Anno apertura struttura interna
2023;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;502;050502;OSPEDALI DI TREVISO;03084880263;VIA SANT'AMBROGIO DI FIERA, 37;31100;TREVISO;TV;026086;0422323217;www.aulss2.veneto.it;SEGDIRGENTV@AULSS2.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;04;OSPEDALE DICONEGLIANO;03084880263;VIA BRIGATA BISAGNO, 4;31015;CONEGLIANO;TV;026021;0438663401;www.aulss2.veneto.it;dmedicacn@aulss2.veneto.IT;01;01;2017
2023;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;502;050502;OSPEDALI DI TREVISO;03084880263;VIA SANT'AMBROGIO DI FIERA, 37;31100;TREVISO;TV;026086;0422323217;www.aulss2.veneto.it;SEGDIRGENTV@AULSS2.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;05;OSPEDALE DI VITTORIO VENETO;03084880263;VIA FORLANINI, 71;31029;VITTORIO VENETO;TV;026092;0438665204;www.aulss2.veneto.it;dmedicavv@aulss2.veneto.it;01;01;2017
2023;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;502;050502;OSPEDALI DI TREVISO;03084880263;VIA SANT'AMBROGIO DI FIERA, 37;31100;TREVISO;TV;026086;0422323217;www.aulss2.veneto.it;SEGDIRGENTV@AULSS2.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;06;OSPEDALE DI CASTELFRANCO ;03084880263;VIA DEI CARPANI, 16/Z;31033;CASTELFRANCO VENETO ;TV;026012;0423732200;www.aulss2.veneto.it;dirmedicacf@aulss2.veneto.it;01;01;2017
2023;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;502;050502;OSPEDALI DI TREVISO;03084880263;VIA SANT'AMBROGIO DI FIERA, 37;31100;TREVISO;TV;026086;0422323217;www.aulss2.veneto.it;SEGDIRGENTV@AULSS2.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;07;OSPEDALE DI MONTEBELLUNA ;03084880263;VIA TOGLIATTI, 1;31044;MONTEBELLUNA;TV;026046;0423611207;www.aulss2.veneto.it;dirmedicamb@aulss2.veneto.it;01;01;2017
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;503;050097;OSP. S.RAFFAELE ARCANG. FATEBENEFRATELLI;01647730157;CANNAREGIO, 3458;30121;VENEZIA;VE;027042;041783111;www.fatebenefratelli.eu;sanraffaele@fatebenefratelli.eu;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;01;11;1988;;;;;;;;;;;;;;
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;503;050098;FONDAZIONE VILLA SALUS;04549420273;VIA TERRAGLIO 114;30174;VENEZIA;VE;027042;0412906411;www.ospedalevillasalus.it;dir.generale@ospedalevillasalus.it;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;01;01;1988;;;;;;;;;;;;;;
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;503;050099;CASA DI CURA POLICLINICO SAN MARCO SPA;00347320277;VIA ZANOTTO 40;30173;VENEZIA;VE;027042;0415071618;www.policlinicosanmarco.it;segreteria.direzione@policlinicosanmarco.it;5.1;Casa di cura privata accreditata;14;04;1959;;;;;;;;;;;;;;
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;503;050503;OSPEDALI AZIENDA ULSS N. 3 SERENISSIMA;02798850273;VIA DON FEDERICO TOSATTO, 147;30174;VENEZIA;VE;027042;0412608948;www.aulss3.veneto.it;azienda.sanitaria@aulss3.veneto.it;1;Ospedale a gestione diretta;01;01;2017;01;OSPEDALE DI MESTRE;02798850273;VIA PACCAGNELLA, 11;30174;VENEZIA;VE;027042;0419657759;www.aulss3.veneto.it;azienda.sanitaria@aulss3.veneto.it;01;01;2017
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;503;050503;OSPEDALI AZIENDA ULSS N. 3 SERENISSIMA;02798850273;VIA DON FEDERICO TOSATTO, 147;30174;VENEZIA;VE;027042;0412608948;www.aulss3.veneto.it;azienda.sanitaria@aulss3.veneto.it;1;Ospedale a gestione diretta;01;01;2017;02;OSPEDALE DI VENEZIA ;02798850273;CASTELLO, 6777/A;30122;VENEZIA;VE;027042;0415294511;www.aulss3.veneto.it;azienda.sanitaria@aulss3.veneto.it;01;01;2017
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;503;050503;OSPEDALI AZIENDA ULSS N. 3 SERENISSIMA;02798850273;VIA DON FEDERICO TOSATTO, 147;30174;VENEZIA;VE;027042;0412608948;www.aulss3.veneto.it;azienda.sanitaria@aulss3.veneto.it;1;Ospedale a gestione diretta;01;01;2017;03;OSPEDALE DI DOLO;02798850273;RIVIERA XXIX APRILE, 2;30031;DOLO ;VE;027012;0415133111;www.aulss3.veneto.it;azienda.sanitaria@aulss3.veneto.it;01;01;2017
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;503;050503;OSPEDALI AZIENDA ULSS N. 3 SERENISSIMA;02798850273;VIA DON FEDERICO TOSATTO, 147;30174;VENEZIA;VE;027042;0412608948;www.aulss3.veneto.it;azienda.sanitaria@aulss3.veneto.it;1;Ospedale a gestione diretta;01;01;2017;04;OSPEDALE DI MIRANO;02798850273;VIA DON GIACOBBE SARTOR, 4;30035;MIRANO ;VE;027024;0415794111;www.aulss3.veneto.it;azienda.sanitaria@aulss3.veneto.it;01;01;2017
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;503;050503;OSPEDALI AZIENDA ULSS N. 3 SERENISSIMA;02798850273;VIA DON FEDERICO TOSATTO, 147;30174;VENEZIA;VE;027042;0412608948;www.aulss3.veneto.it;azienda.sanitaria@aulss3.veneto.it;1;Ospedale a gestione diretta;01;01;2017;06;OSPEDALE DI CHIOGGIA;02798310278;STRADA MADONNA MARINA, 500;30015;CHIOGGIA ;VE;027008;0415534721;www.aulss3.veneto.it;azienda.sanitaria@aulss3.veneto.it;01;01;2017
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;503;050951;SAN CAMILLO IRCCSSRL;04554270274;VIA ALBERONI, 70;30126;VENEZIA;VE;027042;0412207597;www.sancamillo.it;flussi.informativi@ospedalesancamillo.net;3.2;IRCCS privato;07;08;2019;;;;;;;;;;;;;;
2023;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;504;050100;CASA DI CURA SILENO E ANNA RIZZOLA;00188280275;VIA GORIZIA, 1;30027;SAN DONA' DI PIAVE;VE;027033;0421338411;www.rizzola.it;info@rizzola.it;5.1;Casa di cura privata accreditata;01;09;1946;;;;;;;;;;;;;;
2023;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;504;050504;OSPEDALE AZIENDA U.L.S.S. N.4;02799490277;VIA NAZARIO SAURO, 25;30027;SAN DONA' DI PIAVE;VE;027033;0421227111;www.aulss4.veneto.it;dirmed.sandona@aulss4.veneto.it;1;Ospedale a gestione diretta;01;01;2004;01;OSPEDALE DI PORTOGRUARO;02799490277;VIA PIEMONTE, 1;30026;PORTOGRUARO ;VE;027029;04217641;www.aulss4.veneto.it;dirmed.portogruaro@aulss4.veneto.it;01;01;1988
2023;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;504;050504;OSPEDALE AZIENDA U.L.S.S. N.4;02799490277;VIA NAZARIO SAURO, 25;30027;SAN DONA' DI PIAVE;VE;027033;0421227111;www.aulss4.veneto.it;dirmed.sandona@aulss4.veneto.it;1;Ospedale a gestione diretta;01;01;2004;02;OSPEDALE DI SAN DONA' DI PIAVE;02799490277;VIA NAZARIO SAURO, 25;30027;SAN DONA' DI PIAVE;VE;027033;04212271;www.aulss4.veneto.it;dirmed.sandona@aulss4.veneto.it;01;01;1988
2023;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;504;050504;OSPEDALE AZIENDA U.L.S.S. N.4;02799490277;VIA NAZARIO SAURO, 25;30027;SAN DONA' DI PIAVE;VE;027033;0421227111;www.aulss4.veneto.it;dirmed.sandona@aulss4.veneto.it;1;Ospedale a gestione diretta;01;01;2004;03;OSPEDALE DI JESOLO;02799490277;VIA LEVANTINA, 104;30016;IESOLO ;VE;027019;0421388411;www.aulss4.veneto.it;dirmed.jesolo@aulss4.veneto.it;01;01;2004
2023;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;505;050141;CASA DI CURA CITT¿ DI ROVIGO;00116870296;VIA G. FALCONE E P. BORSELLINO 69;45100;ROVIGO ;RO;029041;0425426111;www.cittadirovigo.it;INFO@CITTADIROVIGO.IT;5.1;Casa di cura privata accreditata;23;05;2015;;;;;;;;;;;;;;
2023;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;505;050150;Casa di Cura Santa Maria Maddalena;00119690295;Via Gorizia 2;45030;OCCHIOBELLO ;RO;029033;0425768411;www.casadicura.it;info@casadicura.it;8;Istituto qualificato presidio della U.S.L.;01;01;2020;;;;;;;;;;;;;;
2023;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;505;050151;Casa di Cura Madonna della Salute;00120720297;Via Nicola Badaloni 25;45014;PORTO VIRO;RO;029052;0426360111;www.casadicuraportoviro.it;info@casadicuraportoviro.it;8;Istituto qualificato presidio della U.S.L.;01;01;2020;;;;;;;;;;;;;;
2023;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;505;050505;OSPEDALI DI ROVIGO;01013470297;V.LE TRE MARTIRI, 89;45100;ROVIGO ;RO;029041;0425393646;WWW.AULSS5.VENETO.IT;DIREZIONE.GENERALE@AULSS5.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;01;OSPEDALE DI ROVIGO;01013470297;VIALE TRE MARTIRI 140;45100;ROVIGO ;RO;029041;04253931;WWW.AULSS5.VENETO.IT;dirmed.ro@aulss5.veneto.it;01;01;2017
2023;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;505;050505;OSPEDALI DI ROVIGO;01013470297;V.LE TRE MARTIRI, 89;45100;ROVIGO ;RO;029041;0425393646;WWW.AULSS5.VENETO.IT;DIREZIONE.GENERALE@AULSS5.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;02;OSPEDALE DI TRECENTA;01013470297;VIALE PROF. UGO GRISETTI 265;45020;TRECENTA ;RO;029047;04257251;WWW.AULSS5.VENETO.IT;dirmed.tre@aulss5.veneto.it;01;01;2017
2023;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;505;050505;OSPEDALI DI ROVIGO;01013470297;V.LE TRE MARTIRI, 89;45100;ROVIGO ;RO;029041;0425393646;WWW.AULSS5.VENETO.IT;DIREZIONE.GENERALE@AULSS5.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;03;OSPEDALE DI ADRIA ;01013550296;PIAZZA DEGLI ETRUSCHI 9;45011;ADRIA;RO;029001;0426940111;WWW.ULSS5.VENETO.IT;PROTOCOLLO.ULSS5@PECVENETO.IT;01;01;2017
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;901;050901;AZIENDA OSPEDALE - UNIVERSITA' PADOVA;00349040287;VIA GIUSTINIANI, 1;35128;PADOVA ;PD;028060;0498211111;www.aopd.veneto.it;protocollo.aopd@pecveneto.it;0;Azienda Ospedaliera;01;01;1995;;;;;;;;;;;;;;
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;506;050120;CASA DI CURA DIAZ;01735030684;VIA DIAZ, 9;35100;PADOVA ;PD;028060;0497442200;www.clinicadiaz.it;ufficiosolventi@clinicadiaz.it;5.2;Casa di cura privata non accreditata;19;10;2022;;;;;;;;;;;;;;
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;506;050121;CASA DI CURA VILLA MARIA SPA;00669200289;VIA DELLE MELETTE, 20;35141;PADOVA ;PD;028060;0498711144;WWW.CDCVILLAMARIA.IT;INFO@CDCVILLAMARIA.IT;5.1;Casa di cura privata accreditata;01;07;1980;;;;;;;;;;;;;;
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;506;050122;CASA DI CURA 'TRIESTE';02143190284;VIA BERGAMO, 10;35142;PADOVA ;PD;028060;0498715400;www.centrofoniatria.it;info@centrofoniatria.it;5.1;Casa di cura privata accreditata;01;02;1958;;;;;;;;;;;;;;
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;506;050123;CASA DI CURA ABANO TERME POLISPEC. E TER;01735030684;PIAZZA COLOMBO, 1;35031;ABANO TERME ;PD;028001;0498221211;www.casacura.it;direzionesanitaria@casacura.it;8;Istituto qualificato presidio della U.S.L.;01;10;1961;;;;;;;;;;;;;;
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;506;050124;CASA DI CURA PARCO DEI TIGLI;02011180284;VIA MONTICELLO, 1;35037;TEOLO;PD;028089;0499997511;WWW.PARCOTIGLI.IT;INFO@PARCOTIGLI.IT;5.1;Casa di cura privata accreditata;01;01;1988;;;;;;;;;;;;;;
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;506;050506;OSPEDALI EUGANEA;00349050286;VIA E. DEGLI SCROVEGNI, 14;35131;PADOVA ;PD;028060;0498213121;WWW.AULSS6.VENETO.IT;DIREZIONE.GENERALE@AULSS6.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;01;OSPEDALE DI CITTADELLA;00349050286;VIA RIVA OSPEDALE;35013;CITTADELLA;PD;028032;0499424501;WWW.AULSS6.VENETO.IT;dirigenza_medica_ctd@aulss6.veneto.it;01;01;2017
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;506;050506;OSPEDALI EUGANEA;00349050286;VIA E. DEGLI SCROVEGNI, 14;35131;PADOVA ;PD;028060;0498213121;WWW.AULSS6.VENETO.IT;DIREZIONE.GENERALE@AULSS6.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;02;OSPEDALE DI CAMPOSAMPIERO;00349050286;VIA P. COSMA, 1;35012;CAMPOSAMPIERO ;PD;028019;0499324400;WWW.AULSS6.VENETO.IT;dirigenza_medica_csp@aulss6.veneto.it;01;01;2017
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;506;050506;OSPEDALI EUGANEA;00349050286;VIA E. DEGLI SCROVEGNI, 14;35131;PADOVA ;PD;028060;0498213121;WWW.AULSS6.VENETO.IT;DIREZIONE.GENERALE@AULSS6.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;04;OSPEDALE DI PIOVE DI SACCO ;00349050286;VIA S. ROCCO N. 8;35028;PIOVE DI SACCO;PD;028065;0499718121;WWW.AULSS6.VENETO.IT;dirmedica.piove@aulss6.veneto.it;01;01;2017
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;506;050506;OSPEDALI EUGANEA;00349050286;VIA E. DEGLI SCROVEGNI, 14;35131;PADOVA ;PD;028060;0498213121;WWW.AULSS6.VENETO.IT;DIREZIONE.GENERALE@AULSS6.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;05;OSPEDALE DI SCHIAVONIA;00349050286;VIA ALBERE 30;35043;MONSELICE;PD;028055;0429714111;WWW.AULSS6.VENETO.IT;DIRMEDICA.MONS@AULSS6.VENETO.IT;01;01;2017
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;506;050506;OSPEDALI EUGANEA;00349050286;VIA E. DEGLI SCROVEGNI, 14;35131;PADOVA ;PD;028060;0498213121;WWW.AULSS6.VENETO.IT;DIREZIONE.GENERALE@AULSS6.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;07;OSPEDALE DI CONSELVE;00349050286;VIA VITTORIO EMANUELE II, 22;35026;CONSELVE ;PD;028034;0499598111;WWW.AULSS6.VENETO.IT;dirmedica.mons@aulss6.veneto.it;01;01;2017
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;952;050952;IOV;04074560287;VIA GATTAMELATA, 64;35128;PADOVA ;PD;028060;0498215773;WWW.IOVENETO.IT;SEGRETERIA.DIRSAN@IOV.VENETO.IT;3.1;IRCCS pubblico;01;03;2006;01;IOV PADOVA;04074560287;VIA GATTAMELATA, 64;35128;PADOVA ;PD;028060;0498215773;WWW.IOVENETO.IT;SEGRETERIA.DIRSAN@IOV.VENETO.IT;01;01;2017
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;952;050952;IOV;04074560287;VIA GATTAMELATA, 64;35128;PADOVA ;PD;028060;0498215773;WWW.IOVENETO.IT;SEGRETERIA.DIRSAN@IOV.VENETO.IT;3.1;IRCCS pubblico;01;03;2006;02;IOV sede Castelfranco ;04074560287;Via dei Carpani, 16/Z;31033;CASTELFRANCO VENETO ;TV;026012;0498215773;WWW.IOVENETO.IT;SEGRETERIA.DIRSAN@IOV.VENETO.IT;01;03;2018
2023;050;VENETO;507;"AZIENDA ULSS N. 7 PEDEMONTANA	";507;050507;OSPEDALI DI BASSANO;00913430245;VIA DEI LOTTI, 40;36061;BASSANO DEL GRAPPA;VI;024012;0424888111;WWW.AULSS7.VENETO.IT;;1;Ospedale a gestione diretta;01;01;2017;01;OSPEDALE DI BASSANO ;00913430245;VIA DEI LOTTI, 40;36061;BASSANO DEL GRAPPA;VI;024012;0424888111;WWW.AULSS7.VENETO.IT;;01;01;2017
2023;050;VENETO;507;"AZIENDA ULSS N. 7 PEDEMONTANA	";507;050507;OSPEDALI DI BASSANO;00913430245;VIA DEI LOTTI, 40;36061;BASSANO DEL GRAPPA;VI;024012;0424888111;WWW.AULSS7.VENETO.IT;;1;Ospedale a gestione diretta;01;01;2017;02;OSPEDALE DI ASIAGO;00913430245;VIA MARTIRI DI GRANEZZA,42;36012;ASIAGO ;VI;024009;0424888111;WWW.AULSS7.VENETO.IT;;01;01;2017
2023;050;VENETO;507;"AZIENDA ULSS N. 7 PEDEMONTANA	";507;050507;OSPEDALI DI BASSANO;00913430245;VIA DEI LOTTI, 40;36061;BASSANO DEL GRAPPA;VI;024012;0424888111;WWW.AULSS7.VENETO.IT;;1;Ospedale a gestione diretta;01;01;2017;03;OSPEDALE DI SANTORSO;00913430245;VIA GARZIERE, 42;36014;SANTORSO ;VI;024095;0445571111;WWW.AULSS7.VENETO.IT;DSANSA@AULSS7.VENETO.IT;01;01;2017
2023;050;VENETO;508;"AZIENDA ULSS N. 8 BERICA	";508;050045;CASA DI CURA ERETENIA;00444840243;VIALE ERETENIO, 12;36100;VICENZA;VI;024116;0444994605;www.eretenia.com;amministrazione@eretenia.com;5.1;Casa di cura privata accreditata;01;01;1984;;;;;;;;;;;;;;
2023;050;VENETO;508;"AZIENDA ULSS N. 8 BERICA	";508;050046;CASA DI CURA VILLA BERICA;03831150366;VIA CAPPAROZZO, 10;36100;VICENZA;VI;024116;0444219293;www.villaberica.com;villaberica@pec.it;5.1;Casa di cura privata accreditata;01;01;1988;;;;;;;;;;;;;;
2023;050;VENETO;508;"AZIENDA ULSS N. 8 BERICA	";508;050047;CASA DI CURA VILLA MARGHERITA KOS CARE;01148190547;VIA COSTACOLONNA, 6;36057;ARCUGNANO;VI;024006;044415851;www.sstefano.it/villa-margherita-vicenza/;info@casadicuravillamargherita.it;5.1;Casa di cura privata accreditata;01;11;1994;;;;;;;;;;;;;;
2023;050;VENETO;508;"AZIENDA ULSS N. 8 BERICA	";508;050508;OSPEDALI DI VICENZA;02441500242;V.LE RODOLFI, 37;36100;VICENZA;VI;024116;0444753465;www.aulss8.veneto.it;direzione.generale@aulss8.veneto.it;1;Ospedale a gestione diretta;01;01;2017;01;OSPEDALE DI VICENZA ;02441500242;VIALE RODOLFI, 37;36100;VICENZA;VI;024116;0444753530;www.aulss8.veneto.it;segreteria.direzionemedica@aulss8.veneto.it;01;01;2017
2023;050;VENETO;508;"AZIENDA ULSS N. 8 BERICA	";508;050508;OSPEDALI DI VICENZA;02441500242;V.LE RODOLFI, 37;36100;VICENZA;VI;024116;0444753465;www.aulss8.veneto.it;direzione.generale@aulss8.veneto.it;1;Ospedale a gestione diretta;01;01;2017;02;OSPEDALE DI NOVENTA ;02441500242;VIA CAPO DI SOPRA, 1;36025;NOVENTA VICENTINA ;VI;024074;0444755611;www.aulss8.veneto.it;dmo.noventa@aulss8.veneto.it;01;01;2017
2023;050;VENETO;508;"AZIENDA ULSS N. 8 BERICA	";508;050508;OSPEDALI DI VICENZA;02441500242;V.LE RODOLFI, 37;36100;VICENZA;VI;024116;0444753465;www.aulss8.veneto.it;direzione.generale@aulss8.veneto.it;1;Ospedale a gestione diretta;01;01;2017;03;OSPEDALE DI ARZIGNANO ;02441500242;VIA DEL PARCO, 1;36071;ARZIGNANO;VI;024008;0444479111;www.aulss8.veneto.it;direzione.medica.arz@aulss8.veneto.it;01;01;2017
2023;050;VENETO;508;"AZIENDA ULSS N. 8 BERICA	";508;050508;OSPEDALI DI VICENZA;02441500242;V.LE RODOLFI, 37;36100;VICENZA;VI;024116;0444753465;www.aulss8.veneto.it;direzione.generale@aulss8.veneto.it;1;Ospedale a gestione diretta;01;01;2017;04;OSPEDALE DI LONIGO;02441500242;VIA SISANA, N. 1;36045;LONIGO ;VI;024052;0444431111;www.aulss8.veneto.it;direzione.medica.arz@aulss8.veneto.it;01;01;2017
2023;050;VENETO;508;"AZIENDA ULSS N. 8 BERICA	";508;050508;OSPEDALI DI VICENZA;02441500242;V.LE RODOLFI, 37;36100;VICENZA;VI;024116;0444753465;www.aulss8.veneto.it;direzione.generale@aulss8.veneto.it;1;Ospedale a gestione diretta;01;01;2017;05;OSPEDALE DI MONTECCHIO;02441500242;VIA CA` ROTTE N. 9;36075;MONTECCHIO MAGGIORE ;VI;024061;0444708111;www.aulss8.veneto.it;direzione.medica.arz@aulss8.veneto.it;01;01;2017
2023;050;VENETO;508;"AZIENDA ULSS N. 8 BERICA	";508;050508;OSPEDALI DI VICENZA;02441500242;V.LE RODOLFI, 37;36100;VICENZA;VI;024116;0444753465;www.aulss8.veneto.it;direzione.generale@aulss8.veneto.it;1;Ospedale a gestione diretta;01;01;2017;06;OSPEDALE DI VALDAGNO;02441500242;VIA G. GALILEI, 1;36078;VALDAGNO ;VI;024111;0445484111;www.aulss8.veneto.it;direzione.medica.arz@aulss8.veneto.it;01;01;2017
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;509;050017;OSPEDALE SACRO CUORE DON CALABRIA;00280090234;VIA DON SEMPREBONI 5;37024;NEGRAR ;VR;023052;0456013111;;;3.2;IRCCS privato;01;01;1988;;;;;;;;;;;;;;
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;509;050018;OSPEDALE CLASSIFICATO VILLA S. GIULIANA;00229190236;VIA S. GIULIANA, 3;37129;VERONA ;VR;023091;045916619;www.ospedalesantagiuliana.it;OSPEDALE@OSPEDALESANTAGIULIANA.IT;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;01;01;1978;;;;;;;;;;;;;;
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;509;050019;CASA DI CURA CENTRO RIABILIT VERONESE;02661770244;PIAZZA RENATO LAMBRANZI, 1 - MARZANA;37142;VERONA ;VR;023091;0458392111;WWW.CENTRORIABILITATIVOVERONESE.IT;INFO@CENTRORIABILITATIVOVERONESE.IT;5.1;Casa di cura privata accreditata;01;07;2000;;;;;;;;;;;;;;
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;509;050021;CASA DI CURA VILLA GARDA;03831150366;VIA MONTE BALDO 89;37016;GARDA;VR;023036;0456208611;WWW.VILLAGARDA.IT;A.MARCHIORI@VILLAGARDA.IT;5.1;Casa di cura privata accreditata;01;01;1988;;;;;;;;;;;;;;
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;509;050022;OSPEDALE PEDERZOLI CASA DI CURA SPA;04219070234;VIA MONTE BALDO 24;37019;PESCHIERA DEL GARDA ;VR;023059;045644911;www.ospedalepederzoli.it;amministrazione@ospedalepederzoli.it;8;Istituto qualificato presidio della U.S.L.;01;01;1988;;;;;;;;;;;;;;
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;509;050023;CLINICA SAN FRANCESCO SPA - Casa di cura;00420560237;VIA MONTE ORTIGARA, 21/B;37127;VERONA ;VR;023091;0458378111;www.clinicasanfrancesco.it;PEC@PEC.CASADICURASFRANCESCO.IT;5.1;Casa di cura privata accreditata;01;01;1958;;;;;;;;;;;;;;
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;509;050025;CASA DI CURA VILLA SANTA CHIARA;00417510237;VIA MONTE RECAMAO, 7;37142;VERONA ;VR;023091;0458708111;WWW.VILLASANTACHIARA.IT;INFO@VILLASANTACHIARA.IT;5.1;Casa di cura privata accreditata;22;06;2001;;;;;;;;;;;;;;
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;509;050509;OSPEDALI DI LEGNAGO;02573090236;VIA VALVERDE, 42;37122;VERONA ;VR;023091;0458075510;WWW.AULSS9.VENETO.IT;DIREZIONE.GENERALE@AULSS9.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;01;OSPEDALE DI LEGNAGO ;02573090236;VIA GIANELLA,N 1;37045;LEGNAGO;VR;023044;0442622111;WWW.AULSS9.VENETO.IT;direzione.medica.legnago@aulss9.veneto.it;01;01;2017
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;509;050509;OSPEDALI DI LEGNAGO;02573090236;VIA VALVERDE, 42;37122;VERONA ;VR;023091;0458075510;WWW.AULSS9.VENETO.IT;DIREZIONE.GENERALE@AULSS9.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;02;OSPEDALE DI BOVOLONE;02573090236;PIAZZALE FLEMING,N.1;37051;BOVOLONE ;VR;023012;0456999311;WWW.AULSS9.VENETO.IT;DIRMEDICA.BOV@AULSS9.VENETO.IT;01;01;2017
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;509;050509;OSPEDALI DI LEGNAGO;02573090236;VIA VALVERDE, 42;37122;VERONA ;VR;023091;0458075510;WWW.AULSS9.VENETO.IT;DIREZIONE.GENERALE@AULSS9.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;03;OSPEDALE DI SAN BONIFACIO;02573090236;VIA CIRCONVALLAZIONE;37047;SAN BONIFACIO ;VR;023069;0456138111;WWW.AULSS9.VENETO.IT;direzione.medica.sanbonifacio@aulss9.veneto.it;01;01;2017
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;509;050509;OSPEDALI DI LEGNAGO;02573090236;VIA VALVERDE, 42;37122;VERONA ;VR;023091;0458075510;WWW.AULSS9.VENETO.IT;DIREZIONE.GENERALE@AULSS9.VENETO.IT;1;Ospedale a gestione diretta;01;01;2017;04;OSPEDALE DI MARZANA ;02573090236;PIAZZA RENATO LAMBRANZI, 1 - MARZANA;37142;VERONA ;VR;023091;0458075286;www.aulss9.veneto.it;dirigenza.medica.marzana@aulss9.veneto.it;01;01;2017
